RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level
7766,Cơm Tấm Cali - Nguyễn Văn Trỗi,10.7966287,106.6744121,"82 Nguyễn Văn Trỗi, P. 8, Quận Phú Nhuận, TP. HCM","Nhà hàng, ","Cơm Tấm, Thịt Heo, Sườn nướng, Cơm, ",07:30 - 20:15,07:30 - 20:15,07:30 - 20:15,07:30 - 20:15,07:30 - 20:15,07:30 - 20:15,07:30 - 20:15,"Món Việt, ",yes,yes,yes,25.000 -66.000,6.4,6.0,6.7,moderate
7767,Phúc Long Crescent Mall,10.729155,106.718531,"Tầng G Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM","Café/Dessert, ","Bánh mì, Trà, Cơm Chiên, Café - Kem, Ăn vặt - Ăn nhẹ, Cơm, Trà sữa, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt, ",no,no,yes,30.000 -50.000,7.4,6.8,7.5,low
7768,Zhengxin Chicken Steak - Trương Công Định,10.797591,106.641581,"13A Trương Công Định, P. 14, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Thịt Gà, Hải sản, Salad, Ăn vặt - Ăn nhẹ, Cơm, ",08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,"Món Việt, ",no,yes,yes,31.000 -45.000,0.0,6.1,6.2,high
7769,Ritaki - Khoai Lang Mật - Huỳnh Văn Bánh,10.7923114,106.6695006,"420/11 Huỳnh Văn Bánh, P. 14, Quận Phú Nhuận, TP. HCM","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,"Món Việt, ",yes,yes,yes,15.000 -60.000,9.6,9.6,9.2,high
7770,Ẩm Thực Hòn Dừa - Quán Ăn Gia Đình,10.9666245923023,106.6664099693298,"888 Đường D8, Thành Phố Thủ Dầu Một, Bình Dương","Quán ăn, ","Thịt Gà, Thịt Bò, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,"Món Việt, ",no,yes,yes,100.000 -500.000,6.5,7.5,7.5,moderate
7771,Pizza Hut - Pandora City,10.8064,106.634833,"Tầng 4 Pandora City, 1/1 Trường Chinh, P. Tây Thạnh, Quận Tân Phú, TP. HCM","Nhà hàng, ","Pizza & Pasta, Thức uống, Nước ngọt, Fastfood - Thức ăn nhanh, ",10:30 - 23:00,10:30 - 23:00,10:30 - 23:00,10:30 - 23:00,10:30 - 23:00,10:30 - 23:00,10:30 - 23:00,"Mỹ, Món Âu, Ý, Châu Mỹ, ",yes,yes,yes,120.000 -330.000,7.5,7.2,7.6,moderate
7772,Cơm Tấm Đêm - Cơm Tấm Sườn Bì Chả - Lạc Long Quân,10.7589534,106.6382244,"158 Lạc Long Quân, P. 3, Quận 11, TP. HCM",Quán ăn,"Cơm Tấm ,  Cơm",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
7773,Vuvuzela Beer Club - Lotte Mart Gò Vấp,10.838413,106.670952,"18 Phan Văn Trị - Nguyễn Văn Lượng, P. 10, Quận Gò Vấp, TP. HCM",,,,,,,,,,,yes,yes,yes,200.000 -300.000,7.2,7.3,6.6,low
7774,Vượng 999 - Bún Bò Huế - Lẩu Đuôi Bò,10.9611395,106.8788677,"40 Phạm Thị Nghĩa, Phường Tân Hiệp, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Phở ,  Bún ,  Món nước ,  Lẩu",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,Món Việt,no,no,no,25.000 - 50.000,0.0,0.0,0.0,high
7775,Somtam ZAAP - Món Ăn Thái - Pasteur,10.775026,106.700901,"136 Pasteur, P. Bến Nghé, Quận 1, TP. HCM","Nhà hàng, ","Tôm, Bún, Hủ tiếu, Hải sản, Mì, Miến, Gỏi, Thịt Cừu, ","09:00 - 21:00, 11:00 - 14:30","09:00 - 21:00, 11:00 - 14:30","09:00 - 21:00, 11:00 - 14:30","09:00 - 21:00, 11:00 - 14:30","09:00 - 21:00, 11:00 - 14:30","09:00 - 21:00, 11:00 - 14:30","09:00 - 21:00, 11:00 - 14:30","Món Á, Món Thái, ",yes,yes,yes,30.000 -200.000,7.3,7.1,7.3,moderate
7776,Trà Sữa Bobapop - Huỳnh Thúc Kháng,10.773068,106.702668,"24 Huỳnh Thúc Kháng, P. Bến Nghé, Quận 1, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Á, Đài Loan, ",no,no,yes,22.000 -50.000,7.3,7.0,7.1,low
7777,Bột Chiên 36 - Đường Số 7,10.813445,106.68135,"36 Đường Số 7, P. 3, Quận Gò Vấp, TP. HCM",,,,,,,,,,,no,no,no,12.000 -18.000,7.5,7.2,6.3,moderate
7778,188 Hongkong Dimsum,10.978349,106.66074,"249 Thích Quảng Đức, P. Chánh Nghĩa, Thị xã Thủ Dầu Một, Bình Dương",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Dimsum ,  Cơm văn phòng ,  Cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Á ,  Món Trung Hoa",no,yes,no,12.000 - 65.000,3.0,3.0,3.5,moderate
7779,Beefsteak Bà Dinh,10.7728824,106.655697,"6/54A Đường Số 3, Cư Xá Lữ Gia, Quận 11, TP. HCM","Quán ăn, ","Beefsteak - Bò né, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,"Món Việt, ",no,no,yes,20.000 -42.000,6.7,6.8,6.6,low
7780,TGT Disco Club,10.3413015,107.0742291,"158 Hạ Long, Tp. Vũng Tàu, Vũng Tàu","Bar/Pub, ","Thức uống, Trái cây, ",21:00 - 03:00,21:00 - 03:00,21:00 - 03:00,21:00 - 03:00,21:00 - 03:00,21:00 - 03:00,21:00 - 03:00,"Món Miền Nam, ",yes,yes,yes,100.000 -5.000.000,6.4,6.4,6.4,low
7781,Ri - Cà Phê Nguyên Bản & Trà Sữa - Ấp Bắc,10.8010695312339,106.6415629016376,"24 Ấp Bắc, P. 13, Tân Bình, TP. HCM",Café/Dessert,"Café - Kem ,  Thức uống",07:00 - 17:30,07:00 - 17:30,07:00 - 17:30,07:00 - 17:30,07:00 - 17:30,07:00 - 17:30,07:00 - 17:30,Món Việt,no,no,no,15.000 - 52.000,10.0,10.0,7.0,low
7782,Pizza 4P's - 3 Tháng 2,10.776339,106.6809782,"Lô L1-14B, Tầng 1, TTTM Vincom Plaza Ba Tháng Hai, Số 3-3C Đường 3/2, P. 11, Quận 10, TP. HCM",Quán ăn,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,,no,no,no,0 - 0,0.0,0.0,0.0,high
7783,Sumo BBQ - Vạn Hạnh Mall - Buffet Nướng & Lẩu,10.770843,106.6699317,"Tầng 5 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Gà rán, Thịt Heo, Thịt Bò, Hải sản, Sườn nướng, Chân cánh gà nướng, Lẩu, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á, Món Nhật, ",no,yes,yes,269.000 -389.000,8.5,8.1,8.7,moderate
7784,Gà Rán & Burger Lotteria - Nguyễn Hữu Thọ,10.4892677,107.1735188,"1-3 Nguyễn Hữu Thọ - P. Phước Trung, Tp. Bà Rịa, Vũng Tàu","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Fastfood - Thức ăn nhanh, ",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,"Món Miền Nam, ",yes,yes,yes,40.000 -80.000,0.0,0.0,0.0,low
7785,Bánh Mì Bread Land - Trần Ngọc Diện,10.8070551,106.7416282,"55b Trần Ngọc Diện, P. Thảo Điền, Tp. Thủ Đức, TP. HCM","Café/Dessert, ","Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ",06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,"Món Việt, ",yes,no,no,15.000 -45.000,8.4,8.2,8.4,moderate
7786,Tiny House - Cake & Milk Tea,10.8286761779954,106.6178140005722,"139 Phan Văn Hớn, P. Tân Thới Nhất, Quận 12, TP. HCM","Shop Online, ",,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt, Singapore, ",yes,yes,yes,22.000 -100.000,9.8,9.4,8.2,low
7787,LA Garden Restaurant,10.7858161,106.722577,"2 Đường Số 45, P. Bình An, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Bún, Mì, Lẩu, Café - Kem, Cơm, Thức uống, Nước ngọt, Cocktail, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,"Món Việt, Món Á, ",yes,yes,yes,39.000 -189.000,7.4,7.0,8.2,moderate
7788,Bò Né 3 Ngon - Bò Quanh Lửa Hồng - Nguyễn Thị Định,10.785834,106.756407,"216 Nguyễn Thị Định, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM","Quán ăn, ","Phở, Bún, Thịt Bò, Beefsteak - Bò né, Mì, Miến, Salad, ","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","Món Việt, ",yes,no,yes,10.000 -40.000,7.5,6.9,7.0,moderate
7789,Fruit Farm - Nước Ép & Detox Water,10.782743,106.661552,"87 Cửu Long, Quận 10, TP. HCM","Café/Dessert, ","Sinh tố - Nước ép, Thức uống, ",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,"Món Việt, ",yes,no,yes,20.000 -50.000,7.4,7.3,7.4,moderate
7790,Bánh Tráng Nướng Chị 7 - Quán Ăn Vặt,10.93524,106.699793,"Tỉnh Lộ 745, 48A Ấp Bình Hòa, P. Bình Nhâm, TX. Thuận An, Thị Xã Thuận An, Bình Dương","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, Thức uống, ",18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,"Món Việt, ",no,yes,yes,7.000 -20.000,6.3,7.7,7.0,low
7791,Phố Xưa Cafe,10.0715157,105.7525250999999,"90 Bùi Hữu Nghĩa, P. Bình Thủy, Quận Bình Thủy, Cần Thơ","Café/Dessert, ","Café - Kem, ",05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,"Món Việt, ",no,no,yes,10.000 -18.000,7.8,8.3,8.5,high
7792,Hải Sản Bê Vàng,10.759281,106.678682,"261 - 263 An Dương Vương, P. 3, Quận 5, TP. HCM",Nhà hàng,"Thịt Gà ,  Thịt Bò ,  Hải sản ,  Lẩu ,  Rượu vang ,  Thức uống ,  Bia ,  Nước ngọt",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,"Miền Đông ,  Món Miền Nam",no,yes,yes,300.000đ - 550.000,8.3,7.5,7.9,moderate
7793,Trà Sữa An Viên - Đường 30 Tháng 4,10.0277426,105.7772835,"188C Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Home-made ,  Thức uống ,  Trà sữa ,  Sữa",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,yes,no,no,16.000 - 25.000,8.1,8.1,7.0,moderate
7794,Trà Sữa The Vami - Bà Triệu,10.351688,107.078969,"128A Bà Triệu, P. 4, Tp. Vũng Tàu, Vũng Tàu","Ăn vặt/vỉa hè, ","Trà, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, Sữa, ",10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,"Món Việt, ",no,yes,yes,10.000 -50.000,6.9,7.1,6.2,low
7795,Fly Chicken - Ăn Vặt & Trà Sữa,10.7724266,106.6821103,"78 Đường Số 4, Cư Xá Đô Thành, Quận 3, TP. HCM","Ăn vặt/vỉa hè, ","Trà, Sinh tố - Nước ép, Thức uống, Trái cây, Trà sữa, Sữa, Xúc xích, Fastfood - Thức ăn nhanh, ",,,,,,,,"Món Việt, ",no,yes,yes,10.000 -150.000,7.2,6.8,6.5,moderate
7796,Niku Town - Beer & BBQ & Hotpot,10.801227,106.61967,"101A Bờ Bao Tân Thắng, Quận Tân Phú, TP. HCM","Quán ăn, ",,15:00 - 00:00,15:00 - 00:00,15:00 - 00:00,15:00 - 00:00,15:00 - 00:00,15:00 - 00:00,15:00 - 00:00,"Món Việt, ",yes,yes,yes,50.000 -200.000,6.3,6.8,6.3,high
7797,Bún Đậu Mắm Tôm A Chảnh - Bạch Mã,10.781911,106.664906,"DD34 Bạch Mã, P. 15, Quận 10, TP. HCM",Quán ăn,"Bún ,  Thịt Heo ,  Món nước ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Nem",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt ,  Món Bắc",no,no,yes,23.000 - 55.000,6.7,6.4,6.5,high
7798,Kichi Kichi Lẩu Băng Chuyền - Phú Mỹ Hưng,10.7229067,106.7102129,"153 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, ","10:00 - 17:00, 17:00 - 22:00","10:00 - 17:00, 17:00 - 22:00","10:00 - 17:00, 17:00 - 22:00","10:00 - 17:00, 17:00 - 22:00","10:00 - 17:00, 17:00 - 22:00","10:00 - 17:00, 17:00 - 22:00","10:00 - 17:00, 17:00 - 22:00","Món Á, Món Nhật, ",no,yes,yes,149.000 -308.000,7.3,7.2,7.2,high
7799,Bakery Thanh Tùng - Bánh Mì Hoa Cúc - Phạm Phú Thứ,10.7900876,106.6462169,"102 Phạm Phú Thứ, P. 11, Quận Tân Bình, TP. HCM","Quán ăn, ","Bánh mì, Bánh - Kẹo, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,12.000 -350.000,9.5,9.4,9.4,high
7800,Bến Hẹn Cafe,10.790628,106.783564,"755 Nguyễn Duy Trinh, P. Phú Hữu, Quận 9, TP. HCM","Café/Dessert, ","Món nước, Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Trái cây, ",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,"Món Việt, ",no,no,yes,35.000 -1.500.000,8.8,8.3,9.0,moderate
7801,OH - Mì Cay Hàn Quốc - Lê Văn Việt,10.8475385,106.7760591,"91 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM","Quán ăn, ","Món nước, Mì, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Á, Món Hàn, ",yes,no,no,10.000 -50.000,0.0,0.0,7.0,low
7802,Cafe IYO - Cà Phê Kem Muối - Lũy Bán Bích,10.776185,106.6339356,"384 Lũy Bán Bích, P. Hòa Thạnh, Tân Phú, TP. HCM",Café/Dessert,"Café - Kem ,  Thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,no,no,yes,29.000 - 52.000,0.0,0.0,0.0,high
7803,Bếp Em No - Nguyễn Thái Học,10.38902,105.43731,"22 Nguyễn Thái Học, P. Mỹ Bình, Thành Phố Long Xuyên, An Giang","Quán ăn, ","Bún, Miến, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,,0.0,0.0,0.0,high
7804,"Highlands Coffee - Trà, Cà Phê & Bánh - Nguyễn Thái Học Vũng Tàu",10.3663684,107.0840907,"6 Nguyễn Thái Học, P. 7, Tp. Vũng Tàu, Vũng Tàu","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"Món Việt, ",no,no,yes,9.000 -65.000,6.4,6.7,7.8,moderate
7805,Cơm Gà Bà Ngân - Hội An,10.7858324,106.6441019,"11 Lô B, Chung Cư Bàu Cát 2, P. 10, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Gà, Cơm, Thức uống, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,"Món Miền Trung, ",no,no,yes,39.000 -90.000,6.4,6.8,6.8,low
7806,VUA ĐẬU - Bún Đậu Mắm Tôm - 84 Hoàng Diệu 2,10.8566963,106.7649979,"84 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",Quán ăn,Bún,10:00 - 22:25,10:00 - 22:25,10:00 - 22:25,10:00 - 22:25,10:00 - 22:25,10:00 - 22:25,10:00 - 22:25,,no,no,no,0 - 0,0.0,0.0,0.0,high
7807,Cộng Cà Phê - Hồng Hà,10.813203,106.666757,"10 Hồng Hà, P. 2, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"Món Việt, ",no,no,yes,25.000 -60.000,8.0,7.8,8.3,low
7808,Gà Rán & Burger Lotteria - Xô Viết Nghệ Tĩnh,10.7986547,106.7111478,"222A Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Thịt Bò, Ăn vặt - Ăn nhẹ, Fastfood - Thức ăn nhanh, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,"Món Á, Món Hàn, ",yes,no,yes,30.000 -77.000,0.0,0.0,0.0,low
7809,Stix - Hải Sản Cao Cấp,10.780286,106.691612,"174A Nguyễn Đình Chiểu, P. 6, Quận 3, TP. HCM","Sang trọng, Nhà hàng, ","Hải sản, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,"Món Âu, ",no,yes,yes,1.000.000 -1.650.000,7.4,7.1,7.6,moderate
7810,Nhà Hàng Tân Lạc Viên 2 - Đại Lộ Bình Dương,11.003791,106.64584,"Đại Lộ Bình Dương, P. Chánh Mỹ, Thành Phố Thủ Dầu Một, Bình Dương","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Lẩu, ",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,"Món Việt, ",no,yes,no,80.000 -500.000,7.5,7.0,7.0,moderate
7811,McDonald’s Hong Bang,10.7543848,106.6562814,"Tầng Trệt, The Garden Mall, 190 Hồng Bàng, P. 12, Quận 5, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Hải sản, Cá, Café - Kem, Ăn vặt - Ăn nhẹ, Fastfood - Thức ăn nhanh, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"Mỹ, Châu Mỹ, ",no,no,yes,25.000 -100.000,6.9,7.3,7.5,moderate
7812,Gà Rán & Burger McDonald’s Satra Pham Hung,10.7337389,106.6746551,"Tầng Trệt, TTTM Satra Phạm Hùng, C6/27 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Ăn vặt - Ăn nhẹ, Nem, Fastfood - Thức ăn nhanh, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,08:00 - 23:00,08:00 - 23:00,"Quốc tế, ",no,no,yes,50.000 -200.000,7.1,6.9,7.2,moderate
7813,Bamboo Dimsum - Aeon Mall Bình Tân,10.74256,106.611427,"Lô Sf9,Tầng 2 Aeon Mall Bình Tân, 1 Đường Số 17A, Bình Trị Đông, Quận Bình Tân, TP. HCM","Nhà hàng, ","Bún, Mì, Bánh bao, Bánh - Kẹo, Dimsum, Ăn vặt - Ăn nhẹ, Cơm, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Á, Món Trung Hoa, ",no,no,yes,15.000 -60.000,9.1,6.4,6.4,moderate
7814,Hakuun Sushi & Tea,10.7590349,106.6308358,"116/4A8 Tân Hòa Đông, P. 14, Quận 6, TP. HCM","Nhà hàng , Café/Dessert","Trà ,  Bún ,  Hải sản ,  Mì ,  Cá ,  Sushi & Sashimi ,  Café - Kem ,  Thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt ,  Món Á ,  Món Nhật",yes,no,yes,28.000 - 300.000,7.9,8.1,8.1,high
7815,An Dimsum - Đường Số 10,10.7434814,106.7100946,"58 Đường Số 10, P. Tân Quy, Quận 7, TP. HCM",Quán ăn,Dimsum,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,,no,no,no,0 - 0,0.0,0.0,0.0,low
7816,Bún Bò Huế Thiên Vân - Phở Bò - Đường Tân Thới Nhất 11,10.83689,106.61776,"Số 24 Tân Thới Nhất 11, Khu Phố 1, Quận 12, TP. HCM",Quán ăn,"Bún ,  Miến",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt ,  Món Miền Nam",no,no,no,0 - 0,0.0,0.0,0.0,high
7817,Phúc Long 63 Mạc Thị Bưởi,10.77469,106.704369,"63 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ",08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,"Món Việt, ",no,no,yes,25.000 -44.000,7.7,6.9,6.1,low
7818,Cộng Cà Phê - Vinhomes Grand Park,10.840958,106.8431013,"Số 08 Đường T1 (Dự Án Khu Dân Cư Và Công Viên Phước Thiện), Khu Phố 27, P. Long Bình, Thành Phố Thủ Đức, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
7819,"Huỳnh Gia - Bánh Mì, Vịt Quay & Heo Quay - Lê Quang Sung",10.7514715,106.646552,"169 - 171 - 173 Lê Quang Sung, P. 6, Quận 6, TP. HCM","Tiệm bánh, ","Bánh mì, Hamburger, Ăn vặt - Ăn nhẹ, ",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,"Món Việt, ",yes,no,no,6.000 -275.000,8.4,7.7,7.4,low
7820,Chè Thái - Ngã 3 Chùa,10.888974,106.603968,"Ngã Ba Chùa, Tô Ký, Huyện Hóc Môn, TP. HCM","Ăn vặt/vỉa hè, Quán ăn, ","Chè, Ăn vặt - Ăn nhẹ, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt, ",no,no,no,10.000 -15.000,7.0,7.0,6.7,moderate
7821,The Pizza Company - Hoàng Hoa Thám,10.8049255,106.6917292,"10D Hoàng Hoa Thám, P. 7, Bình Thạnh, TP. HCM",Nhà hàng,"Thịt Bò ,  Sườn nướng ,  Chân cánh gà nướng ,  Pizza & Pasta ,  Salad ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Bánh Pizza ,  Món Âu",yes,yes,yes,40.000 - 300.000,7.2,6.7,7.2,low
7822,Đăng Minh Coffee,10.1115507,105.6205284,"1181 Đường 26 Tháng 3, P. Châu Văn Liêm, Quận Ô Môn, Cần Thơ","Café/Dessert, ","Café - Kem, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,"Món Việt, ",no,no,yes,10.000 -25.000,8.0,8.0,8.0,high
7823,Nhà Hàng Sushi Chay Tojy - Nhà Hàng Sushi Chay - Lê Văn Lương,10.7494948,106.7050264,"113 Lê Văn Lương, P. Tân Kiểng, Quận 7, TP. HCM",Nhà hàng,"Sushi & Sashimi ,  Sinh tố - Nước ép ,  Thức uống",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,"Món Việt ,  Món Nhật",no,no,no,0 - 0,0.0,0.0,0.0,high
