RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level,City,District,Local_address,Min_Price,Max_Price,Avg_Price,Price_range
8184,nem thịnh - nguyễn thái sơn,10.82161,106.684724,"280 nguyễn thái sơn, p. 4, gò vấp, tp. hcm",ăn vặt/vỉa hè,"cơm chiên, ăn vặt - ăn nhẹ, cơm",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,yes,yes,yes,35.000 -45.000,8.0,8.1,7.3,high,tp. hcm,gò vấp,"280 nguyễn thái sơn, p. 4",35000.0,45000.0,40000.0,10000.0
8185,cuốn và chấm - pico plaza,10.800951,106.653075,"tầng 1, pico plaza, 20 cộng hòa, p. 4, tân bình, tp. hcm",nhà hàng,"bánh cuốn, ăn vặt - ăn nhẹ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,món việt,no,no,yes,10.000 -15.000,8.4,8.4,8.1,high,tp. hcm,tân bình,"tầng 1, pico plaza, 20 cộng hòa, p. 4",10000.0,15000.0,12500.0,5000.0
8186,i love kem - phạm văn đồng,10.815739,106.68299,"124 phạm văn đồng, gò vấp, tp. hcm",,,,,,,,,,,no,no,yes,15.000 -50.000,6.5,6.6,6.8,moderate,tp. hcm,gò vấp,124 phạm văn đồng,15000.0,50000.0,32500.0,35000.0
8192,phở hạnh - huỳnh mẫn đạt,10.754963,106.676545,"93/1 huỳnh mẫn đạt, p. 7, quận 5, tp. hcm",quán ăn,"phở, cơm tấm, bún, thịt bò, cơm",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món việt,no,no,no,40.000 - 50.000,9.0,7.6,7.5,high,tp. hcm,quận 5,"93/1 huỳnh mẫn đạt, p. 7",40000.0,50000.0,45000.0,10000.0
8194,"trung - bánh tằm bì, há cảo & xôi gà",10.772598,106.6286012,"5 hoàng thiều hoa, tân phú, tp. hcm",ăn vặt/vỉa hè,"xôi, bánh - kẹo, sủi cảo, ăn vặt - ăn nhẹ, cơm, bánh tằm, thức uống, trà sữa",07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,món việt,yes,yes,yes,10.000 -30.000,7.6,7.7,7.2,moderate,tp. hcm,tân phú,5 hoàng thiều hoa,10000.0,30000.0,20000.0,20000.0
8195,bún đậu hà nội 1983,10.954879,106.8602161,"40 nguyễn bảo đức, khu phố 6, p. tam hiệp, biên hòa, đồng nai",quán ăn,"bún, ăn vặt - ăn nhẹ, nem",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,,no,no,no,15.000 - 100.000,8.8,8.0,7.8,high,đồng nai,biên hòa,"40 nguyễn bảo đức, khu phố 6, p. tam hiệp",15000.0,100000.0,57500.0,85000.0
8197,mr.good tea - cây trâm,10.8438356,106.6480965,"433 cây trâm, p. 8, gò vấp, tp. hcm",,,,,,,,,,,no,no,no,20.000 -40.000,7.3,6.7,7.1,moderate,tp. hcm,gò vấp,"433 cây trâm, p. 8",20000.0,40000.0,30000.0,20000.0
8199,"songlong - dimsum, nước ép & sinh tố",10.75482,106.66895,"4 phước hưng, p. 8, quận 5, tp. hcm",quán ăn,"sinh tố - nước ép, dimsum",05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,"món á, món trung hoa",no,no,no,12.000 - 89.000,0.0,0.0,0.0,high,tp. hcm,quận 5,"4 phước hưng, p. 8",12000.0,89000.0,50500.0,77000.0
8200,606 bbq,10.919308,107.407216,"lê duẩn, tt. gia ray, xuân lộc, đồng nai",quán ăn,,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,món việt,no,no,no,7.000 -200.000,10.0,9.0,8.0,high,đồng nai,xuân lộc,"lê duẩn, tt. gia ray",7000.0,200000.0,103500.0,193000.0
8202,phở 86 - phở bò & bò kho,10.805979,106.6825457,"86/7 thích quảng đức, phú nhuận, tp. hcm",quán ăn,"phở, bún, thịt bò, món nước",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,no,25.000 - 30.000,8.2,7.7,7.3,high,tp. hcm,phú nhuận,86/7 thích quảng đức,25000.0,30000.0,27500.0,5000.0
8203,beeftex,10.7548984,106.6372751,"1a tân hóa, p. 14, quận 6, tp. hcm",nhà hàng,"bò nướng, beefsteak - bò né, thịt bò, lẩu, fastfood - thức ăn nhanh","09:00 - 14:00, 16:00 - 23:00","09:00 - 14:00, 16:00 - 23:00","09:00 - 14:00, 16:00 - 23:00","09:00 - 14:00, 16:00 - 23:00","09:00 - 14:00, 16:00 - 23:00","09:00 - 14:00, 16:00 - 23:00","09:00 - 14:00, 16:00 - 23:00","mỹ, châu mỹ",no,yes,yes,135.000 -285.000,7.1,7.5,7.9,moderate,tp. hcm,quận 6,"1a tân hóa, p. 14",57000.0,170000.0,210000.0,150000.0
8206,mì ngâm tương & mì trộn - nguyễn văn khối,10.8436923,106.65021,"320 nguyễn văn khối, p. 9, gò vấp, tp. hcm",quán ăn,bún,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,5.000 - 59.000,0.0,0.0,0.0,high,tp. hcm,gò vấp,"320 nguyễn văn khối, p. 9",5000.0,59000.0,32000.0,54000.0
8207,gà rán kfc - đặng thúc vịnh,10.903822,106.635972,"253b đặng thúc vịnh, ấp 7, x. đông thạnh, hóc môn, tp. hcm",quán ăn,"gà rán, hamburger, fastfood - thức ăn nhanh",09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,,no,no,no,70.000 - 200.000,0.0,0.0,0.0,high,tp. hcm,hóc môn,"253b đặng thúc vịnh, ấp 7, x. đông thạnh",70000.0,200000.0,135000.0,130000.0
8208,út trâm - trà sữa & xiên que,10.741468,106.631004,"15 đường số 26, p. 10, quận 6, tp. hcm",ăn vặt/vỉa hè,"trà, ăn vặt - ăn nhẹ, thức uống, nước ngọt, trà sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,yes,yes,yes,10.000 -20.000,6.0,6.0,6.6,low,tp. hcm,quận 6,"15 đường số 26, p. 10",10000.0,20000.0,15000.0,10000.0
8211,res beefsteak kiều đàm - 59 nam kỳ khởi nghĩa,10.032153,105.784218,"59 nam kỳ khởi nghĩa, p. tân an, ninh kiều, cần thơ",quán ăn,"thịt bò, beefsteak - bò né, sườn nướng, pizza & pasta, fastfood - thức ăn nhanh",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,yes,45.000 -45.000,7.2,6.8,6.8,moderate,cần thơ,ninh kiều,"59 nam kỳ khởi nghĩa, p. tân an",45000.0,45000.0,45000.0,0.0
8212,quán ăn hoàng gà nòi,10.839635,106.605124,"23/5 bà điểm 10, hóc môn, tp. hcm",quán ăn,"thịt gà, lẩu, thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,yes,yes,30.000 -300.000,9.2,9.0,9.0,high,tp. hcm,hóc môn,23/5 bà điểm 10,30000.0,300000.0,165000.0,270000.0
8214,domino - trà sữa & nước ép,10.044598,105.776875,"77/33 phạm ngũ lão, p. thới bình, ninh kiều, cần thơ",café/dessert,"sinh tố - nước ép, thức uống, trà sữa",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,món việt,no,no,yes,10.000đ - 25.000,10.0,10.0,10.0,high,cần thơ,ninh kiều,"77/33 phạm ngũ lão, p. thới bình",10000.0,25000.0,17500.0,15000.0
8215,lẩu dê nam ri - đường xc6,11.129399539964,106.6146094580885,"đường xc6, khu phố 4, p. mỹ phước, bến cát, bình dương","quán ăn, quán nhậu","thịt dê, món nước, lẩu, đặc sản rừng",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,món việt,no,no,yes,80.000 -300.000,9.0,7.0,8.0,high,bình dương,bến cát,"đường xc6, khu phố 4, p. mỹ phước",72500.0,300000.0,190000.0,220000.0
8216,a.kin - quán cơm tấm,10.022217,105.770472,"320/8 trần ngọc quế, p. xuân khánh, ninh kiều, cần thơ",quán ăn,"cơm tấm, cơm",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món việt,no,no,no,10.000đ - 25.000,8.0,7.8,7.8,moderate,cần thơ,ninh kiều,"320/8 trần ngọc quế, p. xuân khánh",10000.0,25000.0,17500.0,15000.0
8217,san fu lou - ẩm thực quảng đông - quang trung,10.826507,106.679001,"1 quang trung, p. 3, gò vấp, tp. hcm",nhà hàng,"thịt gà, cơm chiên, thịt heo, thịt bò, hải sản, món nước, lẩu, thịt vịt, dimsum, cơm, thức uống",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"món á, món trung hoa",yes,yes,yes,45.000 -250.000,7.3,6.7,7.0,moderate,tp. hcm,gò vấp,"1 quang trung, p. 3",45000.0,250000.0,147500.0,205000.0
8218,meiying dimsum - nguyễn văn khối,10.8432301,106.6509368,"305 nguyễn văn khối, p. 8, gò vấp, tp. hcm",quán ăn,dimsum,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,gò vấp,"305 nguyễn văn khối, p. 8",,,,
8219,thủy tiên cafe,10.1124164124858,105.6211306527257,"149 đường 26 tháng 3, ô môn, cần thơ",café/dessert,café - kem,04:30 - 21:00,04:30 - 21:00,04:30 - 21:00,04:30 - 21:00,04:30 - 21:00,04:30 - 21:00,04:30 - 21:00,món việt,yes,no,yes,8.000 -15.000,7.3,7.5,7.0,moderate,cần thơ,ô môn,149 đường 26 tháng 3,8000.0,15000.0,11500.0,7000.0
8220,mr. lắc - khoai lang lắc,10.0316873,105.7874444,"52 phan bội châu, p. tân an, ninh kiều, cần thơ",ăn vặt/vỉa hè,"ăn vặt - ăn nhẹ, cá/bò viên",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,món việt,no,yes,yes,15.000đ - 20.000,10.0,10.0,7.0,high,cần thơ,ninh kiều,"52 phan bội châu, p. tân an",15000.0,20000.0,17500.0,5000.0
8221,tiệm chè đen chọi,10.7743733,106.6840179,"212 nguyễn thượng hiền, p. 4, quận 3, tp. hcm",ăn vặt/vỉa hè,"đậu hũ, chè, ăn vặt - ăn nhẹ",09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,món việt,no,yes,yes,18.000 - 100.000,0.0,0.0,0.0,high,tp. hcm,quận 3,"212 nguyễn thượng hiền, p. 4",18000.0,100000.0,59000.0,82000.0
8223,hoàng mến - bún đậu mắm tôm & bún chả hà nội,10.725331,106.621087,"255 hoàng ngân, p. 16, quận 8, tp. hcm",quán ăn,"bún, món nước, ăn vặt - ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,no,yes,5.000 - 68.000,0.0,0.0,0.0,high,tp. hcm,quận 8,"255 hoàng ngân, p. 16",5000.0,68000.0,36500.0,63000.0
8224,hủ tiếu nam vang nhân quán - võ thành trang,10.789825,106.647313,"236 võ thành trang, p. 11, tân bình, tp. hcm",quán ăn,"hủ tiếu, món nước",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,no,25.000 -33.000,0.0,0.0,0.0,low,tp. hcm,tân bình,"236 võ thành trang, p. 11",25000.0,33000.0,29000.0,8000.0
8225,mì cay sasin - 88 nguyễn thị tú,10.8160278,106.5985357,"88 nguyễn thị tú, p. bình hưng hòa b, bình tân, tp. hcm",quán ăn,"bún, mì",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,,0.0,0.0,0.0,low,tp. hcm,bình tân,"88 nguyễn thị tú, p. bình hưng hòa b",,,,
8226,trà sữa tiger sugar delivery - đường nâu sữa đài loan - nguyễn thái học,10.7656955,106.696605,"236 nguyễn thái học, p. cầu ông lãnh, quận 1, tp. hcm",café/dessert,"trà, thức uống, trà sữa, sữa",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,"món á, đài loan",no,no,yes,29.000 -55.000,7.3,7.5,6.8,low,tp. hcm,quận 1,"236 nguyễn thái học, p. cầu ông lãnh",29000.0,55000.0,42000.0,26000.0
8227,1977 tea - trà sữa & cà phê muối - bình chiểu,10.8839262,106.728834,"1087 tỉnh lộ 43, p. bình chiểu, thủ đức, tp. hcm",quán ăn,"trà chanh, sinh tố - nước ép, thức uống, trà sữa",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,thủ đức,"1087 tỉnh lộ 43, p. bình chiểu",,,,
8228,trà sữa hongkong baley - tô hiến thành,10.7816418,106.670327,"101a tô hiến thành, p.3, quận 10, tp. hcm",café/dessert,"trà chanh, sinh tố - nước ép, thức uống, trà sữa, sữa",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,,no,no,no,10.000 -60.000,0.0,0.0,0.0,low,tp. hcm,quận 10,"101a tô hiến thành, p.3",10000.0,60000.0,35000.0,50000.0
8229,c.h.i.p - khoai tây & khoai lang,10.3853455408611,105.4366831853985,"tôn đức thắng, p. mỹ bình, long xuyên, an giang",ăn vặt/vỉa hè,ăn vặt - ăn nhẹ,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,món việt,no,yes,yes,10.000 -20.000,7.0,6.0,0.0,high,an giang,long xuyên,"tôn đức thắng, p. mỹ bình",10000.0,20000.0,15000.0,10000.0
8233,làng house - cà phê sạch - mỹ xuân,10.6657724980356,107.1481444601741,"khu phố 1, phường hắc dịch, thị xã phú mỹ, phú mỹ, vũng tàu",café/dessert,"café - kem, sinh tố - nước ép, thức uống",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món việt,no,no,yes,15.000đ - 45.000,10.0,9.5,10.0,high,vũng tàu,phú mỹ,"khu phố 1, phường hắc dịch, thị xã phú mỹ",15000.0,45000.0,30000.0,30000.0
8234,phú gia - cơm văn phòng - dương bá trạc,10.7493244,106.6878967,"56/12 dương bá trạc, p. 2, quận 8, tp. hcm",quán ăn,"thịt gà, tôm, thịt heo, hải sản, cá, cơm",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món việt,yes,no,no,28.000 -28.000,8.1,6.3,6.3,moderate,tp. hcm,quận 8,"56/12 dương bá trạc, p. 2",28000.0,28000.0,28000.0,0.0
8235,trà sữa lazy bee - tô vĩnh diện,10.8509359,106.7656346,"4 tô vĩnh diện, p. linh chiểu, thủ đức, tp. hcm",café/dessert,"trà, thức uống, nước ngọt, trà sữa, sữa",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,món việt,no,no,yes,8.000 -28.000,6.3,6.0,6.9,low,tp. hcm,thủ đức,"4 tô vĩnh diện, p. linh chiểu",8000.0,28000.0,18000.0,20000.0
8236,"highlands coffee - trà, cà phê & bánh - 540 đại lộ bình dương",10.99177,106.662499,"540 đại lộ bình dương, p. hiệp thành, thủ dầu một, bình dương",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống, trà sữa",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,món việt,no,no,yes,9.000 -65.000,0.0,0.0,0.0,low,bình dương,thủ dầu một,"540 đại lộ bình dương, p. hiệp thành",9000.0,65000.0,37000.0,56000.0
8238,linh trang anh - phở gà & bún thang phố cổ hà nội - đường 79,10.740712,106.704818,"185 đường 79, p. tân quý, quận 7, tp. hcm",quán ăn,"phở, bún",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,,no,no,no,29.000 - 49.000,6.5,5.0,6.0,high,tp. hcm,quận 7,"185 đường 79, p. tân quý",29000.0,49000.0,39000.0,20000.0
8239,ppg nama chocolate homemade - shop online,10.7935508,106.6594699,"1500 trường sa, p. 3, tân bình, tp. hcm",shop online,,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,món việt,no,no,yes,15.000 -50.000,8.6,8.4,7.9,high,tp. hcm,tân bình,"1500 trường sa, p. 3",15000.0,50000.0,32500.0,35000.0
8240,trà sữa bobapop - làng đại học,10.87474,106.799383,"làng đại học, phường linh trung, thủ đức, tp. hcm",café/dessert,"thức uống, trà sữa",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,món việt,yes,no,no,19.000 -50.000,6.6,6.4,0.0,low,tp. hcm,thủ đức,"làng đại học, phường linh trung",19000.0,50000.0,34500.0,31000.0
8241,cơm tấm 292 - cơm sườn - lê quang sung,10.7516775,106.644764,"292 lê quang sung, p. 6, quận 6, tp. hcm",quán ăn,"cơm tấm, cơm",06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,"món việt, món miền nam",yes,yes,yes,15.000 -25.000,9.4,9.1,9.0,high,tp. hcm,quận 6,"292 lê quang sung, p. 6",15000.0,25000.0,20000.0,10000.0
8242,buddha chay - nguyễn chí thanh,10.760643,106.672948,"5 nguyễn chí thanh, p. 9, quận 5, tp. hcm",nhà hàng,"phở, cơm chiên, đậu hũ, nấm, bún, hủ tiếu, mì, lẩu, miến, súp, salad, chả giò, gỏi, món chay, ăn vặt - ăn nhẹ, cơm",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,món việt,no,no,yes,25.000đ - 250.000,5.8,5.5,5.7,low,tp. hcm,quận 5,"5 nguyễn chí thanh, p. 9",25000.0,250000.0,137500.0,225000.0
8245,bánh tráng chất - thạnh xuân 22,10.86937,106.672928,"58/37a thạnh xuân 22, p. thạnh xuân, quận 12, tp. hcm",quán ăn,"chè, ăn vặt - ăn nhẹ, nem",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,1.000 -50.000,9.8,9.5,9.3,moderate,tp. hcm,quận 12,"58/37a thạnh xuân 22, p. thạnh xuân",1000.0,50000.0,25500.0,49000.0
8246,tran bao spaghetti,10.743219,106.683075,"122 tạ quang bửu, p. 3, quận 8, tp. hcm",quán ăn,,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,"món âu, ý",no,no,no,20.000 -30.000,9.0,9.1,7.6,high,tp. hcm,quận 8,"122 tạ quang bửu, p. 3",20000.0,30000.0,25000.0,10000.0
8247,bánh ướt ban mê giang vương - vũ huy tấn,10.7989304,106.6966108,"86/25 vũ huy tấn, p. 3, bình thạnh, tp. hcm",quán ăn,"bánh ướt, phở cuốn, bánh - kẹo, chả giò, home-made, ăn vặt - ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"món việt, tây nguyên",no,no,no,12.000 -25.000,7.3,7.3,6.9,low,tp. hcm,bình thạnh,"86/25 vũ huy tấn, p. 3",12000.0,25000.0,18500.0,13000.0
8248,shaman tea - trà sữa pha máy - nguyễn thượng hiền,10.7724289,106.6853249,"86 nguyễn thượng hiền, p. 5, quận 3, tp. hcm",café/dessert,"trà chanh, sinh tố - nước ép, thức uống, trà sữa",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,quận 3,"86 nguyễn thượng hiền, p. 5",,,,
8249,tư nhớ 11 - hải sản tươi sống,10.972313,106.666162,"hoàng văn thụ c4, thủ dầu một, bình dương",quán ăn,"thịt gà, thịt bò, thịt heo, hải sản, thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,no,no,20.000 -200.000,0.0,0.0,6.7,low,bình dương,thủ dầu một,hoàng văn thụ c4,20000.0,200000.0,110000.0,180000.0
8251,be you - tea & coffee,10.8702275545439,106.7575326561928,"c3-6 đường số 1, xã an bình, dĩ an, bình dương",café/dessert,"bánh - kẹo, café - kem, sinh tố - nước ép, thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,12.000 -50.000,8.0,7.5,7.5,moderate,bình dương,dĩ an,"c3-6 đường số 1, xã an bình",12000.0,50000.0,31000.0,38000.0
8252,ghiền - mì cay,10.1166861394055,105.6223309412598,"84 trần hưng đạo, p. châu văn liêm, ô môn, cần thơ",quán ăn,"món nước, mì",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,"món á, món hàn",no,no,no,20.000 -30.000,7.2,6.6,6.6,moderate,cần thơ,ô môn,"84 trần hưng đạo, p. châu văn liêm",20000.0,30000.0,25000.0,10000.0
8253,coco bingsu,10.791866,106.643579,"168 - 170 bàu cát, tân bình, tp. hcm",café/dessert,"trà, trà chanh, café - kem, sinh tố - nước ép, thức uống, trà sữa",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,món việt,no,no,no,35.000 -130.000,7.1,6.4,6.5,moderate,tp. hcm,tân bình,168 - 170 bàu cát,35000.0,130000.0,82500.0,95000.0
8254,,,,"___, ___",,,,,,,,,,,yes,yes,yes,,0.0,0.0,0.0,moderate,___,___,,,,,
8256,mom cafe,10.9638101,106.8377958999999,"nguyễn ái quốc, p. tân phong, biên hòa, đồng nai",café/dessert,"café - kem, ăn vặt - ăn nhẹ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,20.000 -50.000,6.5,6.5,7.3,low,đồng nai,biên hòa,"nguyễn ái quốc, p. tân phong",20000.0,50000.0,35000.0,30000.0
8257,top of the town - nhà hàng & bar - windsor plaza,10.75771,106.673282,"tầng 25 windsor plaza, 18 an dương vương, quận 5, tp. hcm",nhà hàng,"thịt gà, thịt bò, hải sản","07:00 - 00:00, 18:00 - 23:00","07:00 - 00:00, 18:00 - 23:00","07:00 - 00:00, 18:00 - 23:00","07:00 - 00:00, 18:00 - 23:00","07:00 - 00:00, 18:00 - 23:00","07:00 - 00:00, 18:00 - 23:00","07:00 - 00:00, 18:00 - 23:00",món việt,no,no,yes,100.000 -660.000,7.8,8.4,8.7,moderate,tp. hcm,quận 5,"tầng 25 windsor plaza, 18 an dương vương",77500.0,364500.0,380000.0,560000.0
8258,the more coffee,10.8417409,106.7724732,"12 phan chu trinh, p. hiệp phú, quận 9, tp. hcm",café/dessert,"trà, trà chanh, café - kem, sinh tố - nước ép, thức uống, nước ngọt, trà sữa, sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,yes,25.000 -50.000,9.3,9.3,9.1,high,tp. hcm,quận 9,"12 phan chu trinh, p. hiệp phú",25000.0,50000.0,37500.0,25000.0
8261,royaltea vietnam by hongkong - nguyễn thị tú,10.8154955,106.5904027,"315a nguyễn thị tú, p. bình hưng hòa b, bình tân, tp. hcm",café/dessert,"trà, sinh tố - nước ép, thức uống, trà sữa, sữa",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,"món á, món trung hoa",yes,no,yes,30.000 -70.000,0.0,0.0,0.0,low,tp. hcm,bình tân,"315a nguyễn thị tú, p. bình hưng hòa b",30000.0,70000.0,50000.0,40000.0
